   Vx       Vy       Vz      |V|    
-448.73   -10.01   -45.67   451.16 
-453.07   -5.89    -43.87   455.23 
-451.94   -6.65    -44.02   454.13 
-450.82   -7.41    -44.18   453.04 
-449.70   -8.17    -44.33   451.95 
-448.58   -8.94    -44.49   450.87 
-447.46   -9.70    -44.65   449.79 
-446.34   -10.46   -44.80   448.70 
-445.22   -11.22   -44.96   447.62 
-444.10   -11.99   -45.12   446.55 
-444.10   -11.99   -45.12   446.55 
-444.10   -11.99   -45.12   446.55 
-444.10   -11.99   -45.12   446.55 
-447.86   -9.97    -36.97   449.49 
-447.86   -9.97    -36.97   449.49 
-447.86   -9.97    -36.97   449.49 
-447.86   -9.97    -36.97   449.49 
-450.02   -7.88    -42.46   452.09 
-449.13   -6.97    -40.19   450.98 
-448.23   -6.06    -37.92   449.87 
-447.34   -5.16    -35.65   448.79 
-446.44   -4.25    -33.38   447.71 
-446.44   -4.25    -33.38   447.71 
-446.44   -4.25    -33.38   447.71 
-446.44   -4.25    -33.38   447.71 
-449.75   -12.28   -50.23   452.71 
-446.14   -12.08   -48.32   448.91 
-442.53   -11.88   -46.42   445.12 
-438.93   -11.68   -44.51   441.34 
-435.32   -11.48   -42.60   437.55 
-435.32   -11.48   -42.60   437.55 
-435.32   -11.48   -42.60   437.55 
-435.32   -11.48   -42.60   437.55 
-440.88   -17.70   -41.76   443.21 
-440.88   -17.70   -41.76   443.21 
-440.88   -17.70   -41.76   443.21 
-440.88   -17.70   -41.76   443.21 
-444.15   -18.71   -48.90   447.23 
-444.15   -18.71   -48.90   447.23 
-444.15   -18.71   -48.90   447.23 
-444.15   -18.71   -48.90   447.23 
-477.34   -10.41   -64.42   481.78 
-472.00   -13.20   -65.02   476.64 
-466.66   -15.98   -65.62   471.52 
-461.32   -18.76   -66.22   466.43 
-455.98   -21.55   -66.82   461.35 
-455.98   -21.55   -66.82   461.35 
-455.98   -21.55   -66.82   461.35 
-455.98   -21.55   -66.82   461.35 
-461.76   -9.36    -66.50   466.62 
-461.76   -9.36    -66.50   466.62 
-461.76   -9.36    -66.50   466.62 
-461.76   -9.36    -66.50   466.62 
-468.17   -1.81    -66.63   472.89 
-468.17   -1.81    -66.63   472.89 
-468.17   -1.81    -66.63   472.89 
-468.17   -1.81    -66.63   472.89 
-471.27   -5.37    -67.54   476.12 
-471.27   -5.37    -67.54   476.12 
-471.27   -5.37    -67.54   476.12 
-471.27   -5.37    -67.54   476.12 
-472.85    2.33    -59.56   476.59 
-470.88   -0.99    -60.90   474.80 
-468.91   -4.30    -62.23   473.04 
-466.95   -7.62    -63.56   471.32 
-464.98   -10.94   -64.90   469.61 
-464.98   -10.94   -64.90   469.61 
-464.98   -10.94   -64.90   469.61 
-464.98   -10.94   -64.90   469.61 
-466.63   -9.68    -58.83   470.42 
-465.16   -9.26    -57.58   468.80 
-463.69   -8.83    -56.33   467.18 
-462.22   -8.41    -55.08   465.57 
-460.75   -7.98    -53.83   463.95 
-457.29   -9.95    -50.65   460.19 
-453.84   -11.91   -47.47   456.47 
-450.39   -13.88   -44.30   452.78 
-446.93   -15.84   -41.12   449.10 
-446.15   -16.18   -40.17   448.25 
-445.37   -16.52   -39.22   447.40 
-444.59   -16.86   -38.28   446.55 
-443.81   -17.20   -37.33   445.71 
-443.81   -17.20   -37.33   445.71 
-443.81   -17.20   -37.33   445.71 
-443.81   -17.20   -37.33   445.71 
-450.15   -25.73   -49.76   453.62 
-449.70   -25.22   -49.18   453.08 
-449.25   -24.70   -48.60   452.55 
-448.80   -24.19   -48.02   452.01 
-448.35   -23.68   -47.44   451.47 
-448.07   -22.95   -46.52   451.06 
-447.80   -22.21   -45.61   450.66 
-447.53   -21.47   -44.70   450.27 
-447.26   -20.74   -43.79   449.88 
-447.26   -20.74   -43.79   449.88 
-447.26   -20.74   -43.79   449.88 
-447.26   -20.74   -43.79   449.88 
-447.15   -23.47   -46.24   450.15 
-446.75   -22.71   -45.69   449.65 
-446.35   -21.95   -45.14   449.16 
-445.96   -21.19   -44.59   448.68 
-445.56   -20.43   -44.04   448.20 
-445.56   -20.43   -44.04   448.20 
-445.56   -20.43   -44.04   448.20 
-445.56   -20.43   -44.04   448.20 
-447.88   -15.21   -43.98   450.29 
-446.91   -16.97   -45.17   449.51 
-445.94   -18.72   -46.37   448.73 
-444.97   -20.47   -47.56   447.97 
-444.00   -22.23   -48.75   447.22 
-443.76   -20.63   -47.74   446.80 
-443.52   -19.04   -46.73   446.38 
-443.28   -17.45   -45.73   445.97 
-443.04   -15.85   -44.72   445.57 
-442.77   -16.89   -45.38   445.41 
-442.49   -17.93   -46.05   445.24 
-442.22   -18.96   -46.71   445.08 
-441.95   -20.00   -47.38   444.93 
-441.72   -20.13   -47.37   444.71 
-441.49   -20.27   -47.36   444.49 
-441.26   -20.40   -47.35   444.26 
-441.03   -20.54   -47.35   444.04 
-441.03   -20.54   -47.35   444.04 
-441.03   -20.54   -47.35   444.04 
-441.03   -20.54   -47.35   444.04 
-443.31   -13.75   -57.91   447.29 
-443.40   -14.64   -56.17   447.18 
-443.50   -15.52   -54.43   447.10 
-443.60   -16.40   -52.69   447.02 
-443.70   -17.29   -50.95   446.95 
-443.80   -18.17   -49.21   446.89 
-443.90   -19.06   -47.47   446.84 
-444.00   -19.94   -45.73   446.79 
-444.10   -20.82   -43.99   446.76 
-443.84   -20.97   -44.38   446.55 
-443.58   -21.12   -44.78   446.33 
-443.32   -21.27   -45.17   446.12 
-443.06   -21.42   -45.57   445.91 
-443.06   -21.42   -45.57   445.91 
-443.06   -21.42   -45.57   445.91 
-443.06   -21.42   -45.57   445.91 
-444.02   -18.48   -45.80   446.76 
-443.88   -17.99   -45.44   446.56 
-443.74   -17.50   -45.09   446.37 
-443.60   -17.00   -44.74   446.17 
-443.46   -16.51   -44.39   445.98 
-443.46   -16.51   -44.39   445.98 
-443.46   -16.51   -44.39   445.98 
-443.46   -16.51   -44.39   445.98 
-443.41   -21.56   -45.90   446.30 
-443.50   -20.23   -44.80   446.22 
-443.59   -18.89   -43.70   446.14 
-443.68   -17.55   -42.60   446.07 
-443.77   -16.21   -41.50   446.00 
-443.77   -16.21   -41.50   446.00 
-443.77   -16.21   -41.50   446.00 
-443.77   -16.21   -41.50   446.00 
-443.88   -16.21   -40.83   446.05 
-443.74   -16.98   -41.47   446.00 
-443.61   -17.75   -42.11   445.96 
-443.47   -18.52   -42.75   445.91 
-443.34   -19.28   -43.39   445.88 
-442.98   -17.88   -43.12   445.43 
-442.63   -16.48   -42.85   445.00 
-442.28   -15.08   -42.58   444.58 
-441.93   -13.68   -42.30   444.16 
-441.93   -13.68   -42.30   444.16 
-441.93   -13.68   -42.30   444.16 
-441.93   -13.68   -42.30   444.16 
-442.03   -17.48   -45.06   444.66 
-441.62   -16.57   -43.92   444.11 
-441.21   -15.66   -42.79   443.56 
-440.80   -14.75   -41.65   443.01 
-440.39   -13.84   -40.52   442.47 
-440.39   -13.84   -40.52   442.47 
-440.39   -13.84   -40.52   442.47 
-440.39   -13.84   -40.52   442.47 
-441.32   -15.09   -40.69   443.45 
-441.32   -15.09   -40.69   443.45 
-441.32   -15.09   -40.69   443.45 
-441.32   -15.09   -40.69   443.45 
-441.30   -22.44   -43.90   444.05 
-441.30   -22.44   -43.90   444.05 
-441.30   -22.44   -43.90   444.05 
-441.30   -22.44   -43.90   444.05 
-443.40   -18.24   -40.75   445.64 
-443.40   -18.24   -40.75   445.64 
-443.40   -18.24   -40.75   445.64 
-443.40   -18.24   -40.75   445.64 
-445.05   -18.45   -43.00   447.50 
-444.34   -16.80   -40.97   446.54 
-443.63   -15.16   -38.93   445.59 
-442.92   -13.51   -36.90   444.66 
-442.21   -11.87   -34.87   443.74 
-442.21   -11.87   -34.87   443.74 
-442.21   -11.87   -34.87   443.74 
-442.21   -11.87   -34.87   443.74 
-449.16   -14.34   -44.90   451.63 
-448.83   -16.50   -45.26   451.41 
-448.49   -18.67   -45.62   451.19 
-448.16   -20.83   -45.98   450.99 
-447.82   -23.00   -46.34   450.80 
-447.82   -23.00   -46.34   450.80 
-447.82   -23.00   -46.34   450.80 
-447.82   -23.00   -46.34   450.80 
-449.49   -16.97   -43.47   451.91 
-449.49   -16.97   -43.47   451.91 
-449.49   -16.97   -43.47   451.91 
-449.49   -16.97   -43.47   451.91 
-452.17   -13.17   -46.64   454.76 
-452.17   -13.17   -46.64   454.76 
-452.17   -13.17   -46.64   454.76 
-452.17   -13.17   -46.64   454.76 
-454.70   -21.54   -45.59   457.49 
-453.62   -20.77   -45.54   456.37 
-452.54   -19.99   -45.48   455.26 
-451.46   -19.22   -45.43   454.15 
-450.38   -18.45   -45.37   453.04 
-449.07   -19.11   -46.01   451.83 
-447.76   -19.76   -46.64   450.62 
-446.45   -20.42   -47.27   449.41 
-445.14   -21.07   -47.90   448.21 
-445.20   -20.06   -47.09   448.13 
-445.26   -19.05   -46.28   448.06 
-445.32   -18.04   -45.47   448.00 
-445.38   -17.03   -44.65   447.94 
-445.38   -17.03   -44.65   447.94 
-445.38   -17.03   -44.65   447.94 
-445.38   -17.03   -44.65   447.94 
-462.71   -24.09   -54.12   466.49 
-462.71   -24.09   -54.12   466.49 
-462.71   -24.09   -54.12   466.49 
-462.71   -24.09   -54.12   466.49 
-468.26   -24.97   -59.09   472.63 
-468.26   -24.97   -59.09   472.63 
-468.26   -24.97   -59.09   472.63 
-468.26   -24.97   -59.09   472.63 
-470.12   -19.86   -56.22   473.89 
-469.08   -21.91   -57.29   473.07 
-468.05   -23.96   -58.36   472.28 
-467.01   -26.01   -59.42   471.49 
-465.97   -28.07   -60.49   470.72 
-466.13   -25.82   -59.22   470.59 
-466.29   -23.57   -57.96   470.47 
-466.45   -21.32   -56.69   470.37 
-464.86   -20.95   -57.16   468.83 
-464.42   -21.42   -57.59   468.47 
-463.98   -21.90   -58.03   468.11 
-463.54   -22.37   -58.46   467.75 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-463.10   -22.84   -58.90   467.39 
-464.87   -17.43   -56.99   468.67 
-464.08   -17.81   -57.27   467.94 
-463.28   -18.19   -57.56   467.20 
-462.49   -18.57   -57.84   466.46 
-461.70   -18.95   -58.12   465.73 
-461.80   -17.18   -57.22   465.65 
-461.90   -15.41   -56.33   465.58 
-462.01   -13.64   -55.43   465.52 
-462.11   -11.86   -54.53   465.47 
-461.64   -13.02   -55.56   465.15 
-461.18   -14.19   -56.59   464.86 
-460.72   -15.35   -57.62   464.56 
-460.25   -16.51   -58.65   464.27 
-460.03   -18.31   -58.22   464.06 
-459.82   -20.12   -57.80   463.88 
-459.60   -21.92   -57.38   463.69 
-459.38   -23.72   -56.95   463.50 
-459.38   -23.72   -56.95   463.50 
-459.38   -23.72   -56.95   463.50 
-459.38   -23.72   -56.95   463.50 
-460.85   -14.19   -54.86   464.32 
-460.85   -14.19   -54.86   464.32 
-460.85   -14.19   -54.86   464.32 
-460.85   -14.19   -54.86   464.32 
-462.16   -17.34   -58.95   466.23 
-462.26   -16.88   -57.92   466.18 
-462.35   -16.41   -56.88   466.12 
-462.45   -15.94   -55.85   466.08 
-462.55   -15.47   -54.81   466.04 
-462.55   -15.47   -54.81   466.04 
-462.55   -15.47   -54.81   466.04 
-462.55   -15.47   -54.81   466.04 
-463.35   -7.17    -53.39   466.47 
-463.22   -8.14    -53.84   466.41 
-463.09   -9.11    -54.29   466.35 
-462.96   -10.09   -54.74   466.29 
-462.83   -11.06   -55.18   466.24 
-462.83   -11.06   -55.18   466.24 
-462.83   -11.06   -55.18   466.24 
-462.83   -11.06   -55.18   466.24 
-462.50   -14.23   -58.48   466.40 
-462.50   -14.23   -58.48   466.40 
-462.50   -14.23   -58.48   466.40 
-462.50   -14.23   -58.48   466.40 
-462.98   -19.44   -59.42   467.18 
-462.98   -19.44   -59.42   467.18 
-462.98   -19.44   -59.42   467.18 
-462.98   -19.44   -59.42   467.18 
-463.36   -18.39   -58.96   467.46 
-462.85   -18.66   -58.19   466.87 
-462.34   -18.94   -57.43   466.28 
-461.83   -19.22   -56.67   465.69 
-461.32   -19.50   -55.91   465.10 
-460.90   -21.63   -56.36   464.84 
-460.48   -23.76   -56.80   464.58 
-460.06   -25.89   -57.25   464.33 
-459.64   -28.02   -57.70   464.09 
-459.70   -26.80   -57.11   464.01 
-459.76   -25.59   -56.53   463.93 
-459.82   -24.37   -55.94   463.85 
-459.88   -23.15   -55.35   463.78 
-459.67   -23.81   -56.19   463.70 
-459.46   -24.48   -57.02   463.63 
-459.25   -25.14   -57.85   463.56 
-459.04   -25.81   -58.68   463.49 
-458.97   -24.63   -58.80   463.38 
-458.89   -23.45   -58.92   463.25 
-458.82   -22.27   -59.03   463.14 
-458.75   -21.09   -59.15   463.03 
-458.73   -22.55   -56.27   462.72 
-458.71   -24.01   -53.38   462.43 
-458.69   -25.46   -50.50   462.16 
-458.68   -26.92   -47.61   461.93 
-458.68   -26.92   -47.61   461.93 
-458.68   -26.92   -47.61   461.93 
-458.68   -26.92   -47.61   461.93 
-458.46   -28.45   -51.81   462.25 
-457.85   -26.84   -52.59   461.64 
-457.24   -25.22   -53.36   461.03 
-456.63   -23.61   -54.14   460.43 
-456.01   -21.99   -54.92   459.83 
-455.17   -25.44   -54.64   459.14 
-454.32   -28.89   -54.36   458.47 
-453.48   -32.34   -54.08   457.84 
-452.63   -35.79   -53.80   457.22 
-452.32   -30.12   -55.89   456.75 
-452.01   -24.45   -57.98   456.37 
-451.70   -18.78   -60.07   456.06 
-451.39   -13.11   -62.16   455.84 
-451.39   -13.11   -62.16   455.84 
-451.39   -13.11   -62.16   455.84 
-451.39   -13.11   -62.16   455.84 
-457.23   -13.41   -55.95   460.84 
-456.85   -15.86   -56.73   460.63 
-456.47   -18.31   -57.51   460.44 
-456.08   -20.75   -58.29   460.26 
-455.70   -23.20   -59.07   460.10 
-455.70   -23.20   -59.07   460.10 
-455.70   -23.20   -59.07   460.10 
-455.70   -23.20   -59.07   460.10 
-459.05   -21.28   -53.11   462.60 
-457.96   -21.45   -55.61   461.82 
-456.88   -21.62   -58.10   461.07 
-455.80   -21.78   -60.60   460.33 
-454.71   -21.95   -63.09   459.59 
-454.71   -21.95   -63.09   459.59 
-454.71   -21.95   -63.09   459.59 
-454.71   -21.95   -63.09   459.59 
-455.77   -26.41   -58.96   460.33 
-455.84   -24.87   -57.59   460.14 
-455.90   -23.33   -56.22   459.95 
-455.97   -21.80   -54.85   459.77 
-455.93   -18.44   -50.51   459.09 
-455.91   -17.99   -49.77   458.97 
-455.89   -17.53   -49.03   458.85 
-455.86   -17.08   -48.29   458.73 
-456.35   -9.01    -46.35   458.79 
-456.22   -10.92   -46.65   458.73 
-456.09   -12.82   -46.95   458.68 
-455.97   -14.72   -47.25   458.65 
-455.84   -16.62   -47.55   458.61 
-455.71   -18.53   -47.85   458.59 
-455.58   -20.43   -48.15   458.57 
-455.45   -22.33   -48.45   458.56 
-455.32   -24.24   -48.75   458.56 
-455.00   -24.01   -48.58   458.22 
-454.69   -23.77   -48.40   457.88 
-454.37   -23.54   -48.22   457.53 
-454.05   -23.31   -48.04   457.18 
-454.05   -23.31   -48.04   457.18 
-454.05   -23.31   -48.04   457.18 
-454.05   -23.31   -48.04   457.18 
-459.66   -15.72   -51.63   462.82 
-459.66   -15.72   -51.63   462.82 
-459.66   -15.72   -51.63   462.82 
-459.66   -15.72   -51.63   462.82 
-458.86   -24.40   -56.32   462.95 
-458.34   -23.80   -55.54   462.31 
-457.81   -23.20   -54.75   461.66 
-457.29   -22.60   -53.97   461.02 
-456.76   -22.00   -53.19   460.37 
-456.28   -21.08   -52.65   459.79 
-455.79   -20.16   -52.11   459.20 
-455.31   -19.24   -51.57   458.62 
-454.82   -18.32   -51.03   458.04 
-454.57   -19.73   -51.74   457.93 
-454.32   -21.14   -52.45   457.83 
-454.07   -22.55   -53.15   457.73 
-453.82   -23.97   -53.86   457.63 
-453.66   -22.71   -53.16   457.33 
-453.51   -21.45   -52.46   457.04 
-453.35   -20.20   -51.76   456.74 
-453.19   -18.94   -51.06   456.45 
-453.19   -18.94   -51.06   456.45 
-453.19   -18.94   -51.06   456.45 
-453.19   -18.94   -51.06   456.45 
-453.77   -26.88   -50.96   457.41 
-453.77   -26.88   -50.96   457.41 
-453.77   -26.88   -50.96   457.41 
-453.77   -26.88   -50.96   457.41 
-454.24   -26.67   -50.72   457.84 
-453.81   -24.94   -50.94   457.34 
-453.38   -23.20   -51.17   456.85 
-452.96   -21.47   -51.40   456.37 
-452.53   -19.74   -51.63   455.89 
-452.53   -19.74   -51.63   455.89 
-452.53   -19.74   -51.63   455.89 
-452.53   -19.74   -51.63   455.89 
-452.15   -25.06   -52.68   455.90 
-452.15   -25.06   -52.68   455.90 
-452.15   -25.06   -52.68   455.90 
-452.15   -25.06   -52.68   455.90 
-452.74   -22.20   -51.15   456.16 
-452.48   -23.23   -51.20   455.96 
-452.23   -24.26   -51.25   455.77 
-451.98   -25.29   -51.29   455.58 
-451.73   -26.32   -51.34   455.40 
-451.73   -26.32   -51.34   455.40 
-451.73   -26.32   -51.34   455.40 
-451.73   -26.32   -51.34   455.40 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.39   -25.44   -55.19   455.46 
-451.65   -26.95   -53.77   455.64 
-451.65   -26.95   -53.77   455.64 
-455.01   -23.59   -50.81   458.45 
-455.01   -23.59   -50.81   458.45 
-455.01   -23.59   -50.81   458.45 
-455.01   -23.59   -50.81   458.45 
-455.46   -27.35   -51.60   459.19 
-454.99   -27.61   -51.66   458.74 
-454.52   -27.86   -51.72   458.30 
-454.05   -28.12   -51.78   457.86 
-453.58   -28.38   -51.83   457.41 
-453.58   -28.38   -51.83   457.41 
-453.58   -28.38   -51.83   457.41 
-453.58   -28.38   -51.83   457.41 
-457.35   -26.43   -48.87   460.71 
-457.09   -26.95   -49.79   460.58 
-456.83   -27.47   -50.71   460.46 
-456.56   -28.00   -51.63   460.32 
-456.30   -28.52   -52.56   460.20 
-456.38   -28.43   -50.47   460.04 
-456.47   -28.34   -48.38   459.90 
-456.55   -28.25   -46.29   459.76 
-456.64   -28.16   -44.21   459.64 
-456.34   -29.20   -44.52   459.44 
-456.05   -30.23   -44.83   459.24 
-455.75   -31.27   -45.14   459.05 
-455.45   -32.31   -45.45   458.85 
-454.60   -32.36   -46.74   458.14 
-453.74   -32.42   -48.03   457.43 
-452.88   -32.48   -49.32   456.71 
-452.03   -32.54   -50.61   456.02 
-451.61   -30.06   -50.42   455.41 
-451.19   -27.57   -50.24   454.81 
-450.78   -25.09   -50.05   454.24 
-450.36   -22.60   -49.87   453.68 
-448.30   -23.26   -50.82   451.77 
-446.23   -23.91   -51.78   449.86 
-444.17   -24.56   -52.73   447.96 
-442.11   -25.21   -53.69   446.07 
-442.11   -25.21   -53.69   446.07 
-442.11   -25.21   -53.69   446.07 
-442.11   -25.21   -53.69   446.07 
-445.55   -35.63   -50.61   449.83 
-444.56   -38.28   -46.25   448.60 
-443.58   -40.93   -41.90   447.43 
-442.59   -43.58   -37.54   446.31 
-441.60   -46.23   -33.19   445.25 
-441.60   -46.23   -33.19   445.25 
-441.60   -46.23   -33.19   445.25 
-441.60   -46.23   -33.19   445.25 
-458.98   -34.01   -43.53   462.29 
-456.26   -34.59   -42.55   459.54 
-453.55   -35.17   -41.57   456.81 
-450.83   -35.75   -40.58   454.06 
-448.12   -36.33   -39.60   451.33 
-445.40   -36.91   -38.62   448.59 
-442.69   -37.49   -37.63   445.87 
-439.98   -38.07   -36.65   443.14 
-437.26   -38.65   -35.66   440.41 
-435.52   -37.63   -34.75   438.52 
-433.79   -36.60   -33.84   436.64 
-432.05   -35.58   -32.93   434.76 
-430.31   -34.55   -32.01   432.88 
-429.43   -34.54   -30.46   431.89 
